Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,105130,-,-,-,36.17,-115.14,-8,598,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2020,1,1,0,0,-7.2,0.18,1.5,47.800000000000004,2.8000000000000003,945,358,0.9,166.4,0,0
2020,1,1,0,30,-7.2,0.18,1.5,48.14,2.7,945,181,1,163.49,0,0
2020,1,1,1,0,-7.2,0.18,1.5,48.35,2.6,945,4,1,158.93,0,0
2020,1,1,1,30,-7.2,0.18,1.4000000000000001,48.35,2.6,945,5,1,153.58,0,0
2020,1,1,2,0,-7.2,0.18,1.4000000000000001,48,2.7,945,7,1,147.84,0,0
2020,1,1,2,30,-7.2,0.18,1.4000000000000001,48.68,2.5,945,4,1.1,141.91,0,4
2020,1,1,3,0,-7.2,0.18,1.4000000000000001,49.47,2.3000000000000003,944,1,1.1,135.89000000000001,0,4
2020,1,1,3,30,-7.2,0.18,1.4000000000000001,49.52,2.3000000000000003,945,1,1.1,129.84,0,8
2020,1,1,4,0,-7.2,0.18,1.4000000000000001,49.550000000000004,2.3000000000000003,945,1,1.1,123.8,0,7
2020,1,1,4,30,-7.2,0.18,1.2000000000000002,47.83,2.8000000000000003,945,8,1.2000000000000002,117.8,0,7
2020,1,1,5,0,-7.2,0.18,1,46,3.3000000000000003,944,14,1.2000000000000002,111.86,0,6
2020,1,1,5,30,-7.2,0.18,0.8,45.04,3.6,944,11,1.2000000000000002,106.02,0,7
2020,1,1,6,0,-7,0.18,0.6000000000000001,44.43,4,944,8,1.3,100.3,0,7
2020,1,1,6,30,-7,0.18,0.5,43.81,4.2,944,178,1.3,94.74,0,6
2020,1,1,7,0,-6.1000000000000005,0.18,0.5,46.02,4.5,944,348,1.3,88.98,9,7
2020,1,1,7,30,-6.1000000000000005,0.18,0.7000000000000001,43.230000000000004,5.4,944,344,1.2000000000000002,84.08,44,7
2020,1,1,8,0,-5.7,0.18,1,42.06,6.300000000000001,945,340,1.2000000000000002,79.28,85,7
2020,1,1,8,30,-5.7,0.18,0.7000000000000001,39.01,7.4,945,177,1.2000000000000002,74.78,139,7
2020,1,1,9,0,-6.2,0.18,0.4,34.59,8.6,944,13,1.2000000000000002,70.69,265,0
