Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2012,1,1,0,0,2,0.07100000000000001,4.9,100,3,1010,0,0,162.31,1.081,303.2
2012,1,1,0,30,2,0.07100000000000001,4.800000000000001,100,2,1010,0,0,161.16,1.075,303.2
2012,1,1,1,0,2,0.07100000000000001,4.7,100,2,1010,0,0,158.16,1.07,307.5
2012,1,1,1,30,2,0.07100000000000001,4.4,100,2,1010,0,0,153.97,1.055,307.5
2012,1,1,2,0,2,0.07100000000000001,4.2,100,2,1010,0,0,149.09,1.041,314.40000000000003
2012,1,1,2,30,1,0.07100000000000001,3.8000000000000003,100,2,1010,0,0,143.8,1.02,314.40000000000003
2012,1,1,3,0,1,0.07100000000000001,3.5,100,2,1010,0,0,138.3,1.002,318.8
2012,1,1,3,30,1,0.07100000000000001,3.2,100,1,1010,0,0,132.67000000000002,0.992,318.8
2012,1,1,4,0,1,0.07100000000000001,3,100,1,1010,0,0,127,0.983,316.3
2012,1,1,4,30,1,0.07100000000000001,2.9000000000000004,100,1,1010,0,0,121.32000000000001,0.991,316.3
2012,1,1,5,0,1,0.07100000000000001,2.8000000000000003,100,1,1010,0,0,115.68,1,301.3
2012,1,1,5,30,1,0.07100000000000001,2.8000000000000003,100,1,1010,0,0,110.11,1.01,301.3
2012,1,1,6,0,1,0.07100000000000001,2.8000000000000003,100,1,1010,0,0,104.64,1.022,288.40000000000003
2012,1,1,6,30,1,0.07100000000000001,2.6,100,1,1010,0,0,99.31,1.022,288.40000000000003
2012,1,1,7,0,1,0.07100000000000001,2.5,100,2,1010,0,0,94.15,1.024,281.7
2012,1,1,7,30,1,0.07100000000000001,2.2,99.96000000000001,2,1010,0,0,89.2,1.024,281.7
2012,1,1,8,0,2,0.07100000000000001,1.9000000000000001,98.21000000000001,3,1010,63,0,84.51,1.025,267.2
2012,1,1,8,30,2,0.07100000000000001,1.8,98.19,4,1010,133,0,80.14,1.037,267.2
2012,1,1,9,0,3,0.07100000000000001,1.8,97.44,5,1010,204,0,76.13,1.05,234.4
2012,1,1,9,30,3,0.07100000000000001,2,90.83,6,1010,270,0,72.57000000000001,1.076,234.4
2012,1,1,10,0,4,0.07100000000000001,2.2,92.36,7,1010,330,0,69.51,1.102,200.5
2012,1,1,10,30,4,0.07100000000000001,3.1,86.15,7,1010,377,0,67.03,1.137,200.5
2012,1,1,11,0,5,0.07100000000000001,4,84.81,8,1010,410,0,65.21000000000001,1.173,190.4
2012,1,1,11,30,5,0.07100000000000001,4.4,84.74,8,1010,430,0,64.1,1.211,190.4
2012,1,1,12,0,5,0.07100000000000001,4.9,80.72,9,1010,435,1,63.730000000000004,1.25,192.20000000000002
2012,1,1,12,30,5,0.07100000000000001,5.2,80.65,9,1010,427,2,64.13,1.2770000000000001,192.20000000000002
2012,1,1,13,0,5,0.07100000000000001,5.5,81.42,9,1010,335,2,65.27,1.304,191.9
2012,1,1,13,30,5,0.07100000000000001,5.6000000000000005,81.37,9,1010,306,2,67.12,1.335,191.9
2012,1,1,14,0,6,0.07100000000000001,5.800000000000001,82.15,9,1010,253,4,69.62,1.367,188
2012,1,1,14,30,6,0.07100000000000001,5.800000000000001,87.83,8,1010,193,4,72.7,1.4040000000000001,188
2012,1,1,15,0,6,0.07100000000000001,5.9,89.12,8,1000,139,3,76.28,1.442,182.60000000000002
2012,1,1,15,30,6,0.07100000000000001,6.1000000000000005,95.34,7,1000,128,0,80.3,1.482,182.60000000000002
2012,1,1,16,0,6,0.07100000000000001,6.4,95.14,7,1000,60,0,84.69,1.5230000000000001,177.5
2012,1,1,16,30,6,0.07100000000000001,6.5,95.10000000000001,7,1000,0,4,89.39,1.596,177.5
2012,1,1,17,0,6,0.07100000000000001,6.7,95.85000000000001,7,1000,0,0,94.35000000000001,1.67,175.9
2012,1,1,17,30,6,0.07100000000000001,6.2,95.86,7,1000,0,4,99.52,1.797,175.9
2012,1,1,18,0,6,0.07100000000000001,5.7,97.79,7,1000,0,4,104.86,1.925,186.8
2012,1,1,18,30,6,0.07100000000000001,5.5,97.78,7,1000,0,4,110.33,2.061,186.8
2012,1,1,19,0,7,0.07100000000000001,5.300000000000001,100,7,1000,0,4,115.9,2.198,203.9
2012,1,1,19,30,7,0.07100000000000001,5.9,100,7,1000,0,4,121.54,2.192,203.9
2012,1,1,20,0,7,0.07100000000000001,6.6000000000000005,100,8,1000,0,4,127.22,2.187,205.4
2012,1,1,20,30,7,0.07100000000000001,6.9,100,8,1000,0,7,132.89000000000001,2.043,205.4
2012,1,1,21,0,8,0.07100000000000001,7.2,100,8,1000,0,4,138.51,1.899,211.3
2012,1,1,21,30,8,0.07100000000000001,6.800000000000001,100,8,1000,0,4,144,1.722,211.3
2012,1,1,22,0,8,0.07100000000000001,6.5,100,8,1000,0,4,149.27,1.547,230.10000000000002
2012,1,1,22,30,7,0.07100000000000001,6.4,100,8,1000,0,2,154.12,1.3840000000000001,230.10000000000002
2012,1,1,23,0,7,0.07100000000000001,6.4,100,8,1000,0,2,158.26,1.221,258
2012,1,1,23,30,6,0.07100000000000001,6.6000000000000005,100,7,1000,0,1,161.18,1.069,258
2012,1,2,0,0,5,0.07100000000000001,6.800000000000001,95.73,6,1000,0,4,162.23,0.917,278.7
2012,1,2,0,30,4,0.07100000000000001,6.800000000000001,100,5,1000,0,4,161.11,0.81,278.7
2012,1,2,1,0,3,0.07100000000000001,6.9,90.83,5,1000,0,4,158.15,0.704,287.1
2012,1,2,1,30,3,0.07100000000000001,6.800000000000001,97.41,4,1000,0,0,153.99,0.657,287.1
2012,1,2,2,0,2,0.07100000000000001,6.800000000000001,90.41,4,1000,0,0,149.11,0.611,288
2012,1,2,2,30,2,0.07100000000000001,6.800000000000001,97.01,3,1000,0,0,143.84,0.598,288
2012,1,2,3,0,1,0.07100000000000001,6.9,90.29,3,1000,0,0,138.33,0.585,285
2012,1,2,3,30,1,0.07100000000000001,7.1000000000000005,96.95,3,1000,0,0,132.71,0.5700000000000001,285
2012,1,2,4,0,0,0.07100000000000001,7.300000000000001,89.28,3,1000,0,0,127.04,0.556,281.6
2012,1,2,4,30,0,0.07100000000000001,7.5,95.92,2,1000,0,0,121.36,0.529,281.6
2012,1,2,5,0,0,0.07100000000000001,7.7,87.43,2,1000,0,0,115.72,0.503,277.90000000000003
2012,1,2,5,30,0,0.07100000000000001,7.7,87.44,1,1000,0,0,110.15,0.47100000000000003,277.90000000000003
2012,1,2,6,0,-2,0.07100000000000001,7.800000000000001,80.35000000000001,1,1000,0,0,104.68,0.439,274
2012,1,2,6,30,-2,0.07100000000000001,7.7,86.37,1,1000,0,0,99.34,0.422,274
2012,1,2,7,0,-2,0.07100000000000001,7.7,81.84,1,1000,0,0,94.17,0.405,269.5
2012,1,2,7,30,-2,0.07100000000000001,7.7,81.85000000000001,1,1000,0,0,89.22,0.41000000000000003,269.5
2012,1,2,8,0,-2,0.07100000000000001,7.800000000000001,75.8,1,1000,72,0,84.52,0.41500000000000004,266.1
2012,1,2,8,30,-2,0.07100000000000001,7.9,75.8,1,1000,147,0,80.14,0.431,266.1
2012,1,2,9,0,-2,0.07100000000000001,8.1,76.12,2,1000,221,0,76.12,0.447,265.6
2012,1,2,9,30,-2,0.07100000000000001,8.200000000000001,76.10000000000001,2,1000,290,0,72.54,0.458,265.6
2012,1,2,10,0,-2,0.07100000000000001,8.3,72.11,2,1000,351,0,69.47,0.47000000000000003,266.3
2012,1,2,10,30,-2,0.07100000000000001,8.200000000000001,72.09,2,1000,399,1,66.99,0.47700000000000004,266.3
2012,1,2,11,0,-2,0.07100000000000001,8.1,73.46000000000001,3,1000,434,1,65.15,0.485,267.2
2012,1,2,11,30,-2,0.07100000000000001,7.9,73.45,3,1000,389,2,64.03,0.493,267.2
2012,1,2,12,0,-2,0.07100000000000001,7.800000000000001,69.06,3,1000,394,2,63.65,0.501,268.90000000000003
2012,1,2,12,30,-2,0.07100000000000001,7.6000000000000005,69.06,3,1000,455,1,64.03,0.512,268.90000000000003
2012,1,2,13,0,-2,0.07100000000000001,7.5,69.39,3,1000,430,2,65.16,0.524,270.3
2012,1,2,13,30,-2,0.07100000000000001,7.300000000000001,69.41,3,1000,394,2,67,0.534,270.3
2012,1,2,14,0,-1,0.07100000000000001,7.2,69.72,3,1000,148,4,69.5,0.545,270.8
2012,1,2,14,30,-1,0.07100000000000001,6.9,74.87,3,1000,122,2,72.57000000000001,0.551,270.8
