Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1867567,-,b'New Mexico',b'United States',35.6,-105.83,-7,2372,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-13.700000000000001,-5.5,8,0,52.480000000000004,764,0.12,167.29,0.30000000000000004,68,1.2000000000000002
2021,1,1,0,30,-13.700000000000001,-5.5,7,0,52.480000000000004,764,0.12,166.41,0.30000000000000004,68,1.2000000000000002
2021,1,1,1,0,-13.5,-5.5,8,0,53.4,765,0.12,162.9,0.30000000000000004,69,1.2000000000000002
2021,1,1,1,30,-13.5,-5.6000000000000005,7,0,53.81,765,0.12,158,0.30000000000000004,66,1.1
2021,1,1,2,0,-13.3,-5.800000000000001,8,0,55.45,765,0.12,152.44,0.30000000000000004,64,1.1
2021,1,1,2,30,-13.3,-5.800000000000001,8,0,55.45,765,0.12,146.58,0.30000000000000004,61,1.1
2021,1,1,3,0,-13.3,-5.9,4,0,55.800000000000004,765,0.12,140.56,0.30000000000000004,59,1
2021,1,1,3,30,-13.3,-6,4,0,56.300000000000004,766,0.12,134.48,0.30000000000000004,57,1
2021,1,1,4,0,-13.600000000000001,-6,4,0,55.160000000000004,766,0.12,128.39000000000001,0.30000000000000004,55,1
2021,1,1,4,30,-13.600000000000001,-6.1000000000000005,8,0,55.58,766,0.12,122.31,0.2,51,0.9
2021,1,1,5,0,-13.8,-6.2,4,0,54.81,767,0.12,116.28,0.2,48,0.9
2021,1,1,5,30,-13.8,-6.4,4,0,55.65,767,0.12,110.33,0.2,43,0.9
2021,1,1,6,0,-14.100000000000001,-6.5,8,0,54.63,767,0.12,104.47,0.2,39,0.9
2021,1,1,6,30,-14.100000000000001,-6.6000000000000005,8,0,55.120000000000005,768,0.12,98.75,0.2,34,0.9
2021,1,1,7,0,-14.200000000000001,-6.7,8,0,55.14,768,0.12,93.18,0.2,28,0.9
2021,1,1,7,30,-14.200000000000001,-5.7,4,15,51.08,768,0.12,87.60000000000001,0.2,24,1.1
2021,1,1,8,0,-13,-4.6000000000000005,4,66,51.9,769,0.12,82.59,0.2,21,1.2000000000000002
2021,1,1,8,30,-13,-3.2,4,139,46.730000000000004,769,0.12,77.8,0.2,33,1.7000000000000002
2021,1,1,9,0,-14.3,-1.7000000000000002,4,235,37.5,770,0.12,73.34,0.2,46,2.2
2021,1,1,9,30,-14.3,-0.5,8,321,34.35,770,0.12,69.31,0.2,56,2.3000000000000003
2021,1,1,10,0,-16,0.7000000000000001,8,402,27.44,770,0.12,65.79,0.2,65,2.5
2021,1,1,10,30,-16,1.4000000000000001,0,516,26.09,770,0.12,62.86,0.2,72,2.3000000000000003
2021,1,1,11,0,-16.8,2,8,473,23.36,770,0.12,60.63,0.2,79,2.1
2021,1,1,11,30,-16.8,2.4000000000000004,8,517,22.68,769,0.12,59.17,0.2,85,1.9000000000000001
2021,1,1,12,0,-17.6,2.8000000000000003,7,228,20.59,769,0.12,58.54,0.2,90,1.6
2021,1,1,12,30,-17.6,2.9000000000000004,4,432,20.44,769,0.12,58.76,0.2,96,1.4000000000000001
2021,1,1,13,0,-18.400000000000002,3.1,4,294,18.990000000000002,769,0.12,59.83,0.2,101,1.1
2021,1,1,13,30,-18.400000000000002,2.9000000000000004,7,79,19.26,769,0.12,61.7,0.2,114,0.9
2021,1,1,14,0,-18,2.8000000000000003,4,311,20.03,769,0.12,64.3,0.30000000000000004,128,0.7000000000000001
2021,1,1,14,30,-18,2.1,8,344,21.05,769,0.12,67.55,0.30000000000000004,159,0.6000000000000001
2021,1,1,15,0,-12.100000000000001,1.4000000000000001,4,244,35.800000000000004,770,0.12,71.35000000000001,0.30000000000000004,190,0.5
2021,1,1,15,30,-12.100000000000001,-0.2,7,156,40.18,770,0.12,75.61,0.30000000000000004,196,0.6000000000000001
2021,1,1,16,0,-11.700000000000001,-1.9000000000000001,7,69,47.1,770,0.12,80.26,0.30000000000000004,203,0.8
2021,1,1,16,30,-11.700000000000001,-1.9000000000000001,7,26,47.1,770,0.12,85.19,0.30000000000000004,203,0.8
2021,1,1,17,0,-13.4,-3.8000000000000003,8,0,47.45,771,0.11,90.12,0.30000000000000004,221,1
2021,1,1,17,30,-13.4,-4.1000000000000005,7,0,48.53,771,0.11,96.06,0.4,231,1
2021,1,1,18,0,-13.3,-4.5,7,0,50.120000000000005,771,0.11,101.71000000000001,0.4,242,1
2021,1,1,18,30,-13.3,-4.7,7,0,50.95,772,0.11,107.51,0.4,252,1
2021,1,1,19,0,-13.200000000000001,-5,7,0,52.410000000000004,772,0.11,113.42,0.4,262,1.1
2021,1,1,19,30,-13.200000000000001,-5.2,7,0,53.21,772,0.11,119.41,0.4,270,1.1
2021,1,1,20,0,-13,-5.300000000000001,7,0,54.660000000000004,772,0.11,125.47,0.4,278,1.1
2021,1,1,20,30,-13,-5.2,4,0,54.25,772,0.11,131.56,0.4,283,1.1
2021,1,1,21,0,-12.5,-5.1000000000000005,7,0,56.15,772,0.11,137.65,0.5,288,1.1
2021,1,1,21,30,-12.5,-5.1000000000000005,7,0,56.15,772,0.11,143.70000000000002,0.5,291,1.2000000000000002
2021,1,1,22,0,-12.200000000000001,-5,8,0,56.870000000000005,772,0.11,149.64000000000001,0.5,293,1.2000000000000002
2021,1,1,22,30,-12.200000000000001,-5.300000000000001,1,0,58.18,772,0.11,155.36,0.5,294,1.3
2021,1,1,23,0,-12.3,-5.5,1,0,58.83,771,0.11,160.63,0.5,294,1.4000000000000001
2021,1,1,23,30,-12.3,-5.9,0,0,60.64,771,0.11,164.92000000000002,0.5,295,1.5
2021,1,2,0,0,-12.5,-6.300000000000001,0,0,61.61,771,0.11,167.19,0.5,295,1.6
2021,1,2,0,30,-12.5,-6.6000000000000005,0,0,63.04,771,0.11,166.37,0.5,296,1.7000000000000002
2021,1,2,1,0,-12.600000000000001,-6.9,0,0,64,771,0.11,162.9,0.5,297,1.8
2021,1,2,1,30,-12.600000000000001,-7.1000000000000005,0,0,64.99,771,0.11,158.02,0.5,297,2
2021,1,2,2,0,-12.600000000000001,-7.2,0,0,65.33,771,0.11,152.48,0.5,298,2.1
2021,1,2,2,30,-12.600000000000001,-7.4,0,0,66.34,771,0.11,146.62,0.5,298,2.3000000000000003
2021,1,2,3,0,-12.600000000000001,-7.6000000000000005,0,0,67.34,771,0.11,140.61,0.5,299,2.4000000000000004
2021,1,2,3,30,-12.600000000000001,-7.800000000000001,0,0,68.39,771,0.11,134.54,0.4,299,2.4000000000000004
2021,1,2,4,0,-12.5,-8,0,0,70.09,771,0.11,128.44,0.4,300,2.4000000000000004
2021,1,2,4,30,-12.5,-8.200000000000001,0,0,71.19,771,0.11,122.36,0.4,300,2.4000000000000004
2021,1,2,5,0,-12.3,-8.4,0,0,73.42,771,0.11,116.33,0.4,300,2.4000000000000004
2021,1,2,5,30,-12.3,-8.5,1,0,74,771,0.11,110.37,0.30000000000000004,300,2.5
2021,1,2,6,0,-12.100000000000001,-8.700000000000001,1,0,76.67,771,0.11,104.52,0.30000000000000004,299,2.6
2021,1,2,6,30,-12.100000000000001,-8.5,0,0,75.48,771,0.11,98.78,0.30000000000000004,298,2.8000000000000003
2021,1,2,7,0,-11.700000000000001,-8.4,1,0,77.17,771,0.11,93.21000000000001,0.30000000000000004,296,3
2021,1,2,7,30,-11.700000000000001,-7,1,32,69.25,771,0.11,87.62,0.30000000000000004,294,3.5
2021,1,2,8,0,-10.600000000000001,-5.6000000000000005,0,115,68.03,772,0.11,82.61,0.30000000000000004,293,4.1000000000000005
2021,1,2,8,30,-10.600000000000001,-4.1000000000000005,0,208,60.660000000000004,771,0.11,77.8,0.30000000000000004,291,4.9
2021,1,2,9,0,-9.4,-2.6,0,298,59.51,771,0.11,73.34,0.30000000000000004,289,5.7
2021,1,2,9,30,-9.4,-1.7000000000000002,0,386,55.69,771,0.11,69.29,0.2,289,6.1000000000000005
2021,1,2,10,0,-9.1,-0.7000000000000001,0,458,53.1,771,0.11,65.76,0.2,289,6.4
2021,1,2,10,30,-9.1,0,0,518,50.46,771,0.11,62.82,0.2,291,6.5
2021,1,2,11,0,-9.3,0.8,0,561,46.89,770,0.11,60.57,0.2,292,6.6000000000000005
2021,1,2,11,30,-9.3,1.3,1,590,45.24,770,0.11,59.09,0.2,293,6.6000000000000005
2021,1,2,12,0,-9.600000000000001,1.8,4,508,42.64,769,0.11,58.45,0.2,294,6.6000000000000005
2021,1,2,12,30,-9.600000000000001,2,0,588,42.03,769,0.11,58.660000000000004,0.30000000000000004,294,6.5
2021,1,2,13,0,-9.8,2.2,0,567,40.69,769,0.11,59.72,0.30000000000000004,295,6.5
