Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1871450,-,b'New Mexico',b'United States',35.62,-105.79,-7,2521,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-14,-6.300000000000001,7,0,54.38,752,0.5700000000000001,167.27,0.30000000000000004,68,1.2000000000000002
2021,1,1,0,30,-14,-6.300000000000001,8,0,54.38,752,0.5700000000000001,166.38,0.30000000000000004,68,1.2000000000000002
2021,1,1,1,0,-13.8,-6.300000000000001,7,0,55.47,752,0.5700000000000001,162.87,0.30000000000000004,69,1.2000000000000002
2021,1,1,1,30,-13.8,-6.5,8,0,56.33,752,0.5700000000000001,157.96,0.30000000000000004,66,1.1
2021,1,1,2,0,-13.5,-6.6000000000000005,7,0,57.82,752,0.5700000000000001,152.4,0.30000000000000004,64,1.1
2021,1,1,2,30,-13.5,-6.7,7,0,58.26,752,0.5700000000000001,146.54,0.30000000000000004,61,1.1
2021,1,1,3,0,-13.5,-6.800000000000001,8,0,58.7,752,0.5700000000000001,140.53,0.30000000000000004,59,1
2021,1,1,3,30,-13.5,-6.9,4,0,59.230000000000004,753,0.5700000000000001,134.45,0.30000000000000004,57,1
2021,1,1,4,0,-13.8,-6.9,1,0,57.99,753,0.5700000000000001,128.36,0.2,55,1
2021,1,1,4,30,-13.8,-7,8,0,58.43,753,0.5700000000000001,122.28,0.2,51,0.9
2021,1,1,5,0,-14.100000000000001,-7.1000000000000005,1,0,57.57,754,0.5700000000000001,116.26,0.2,48,0.9
