Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2020,1,1,0,0,-4.6000000000000005,0.11,5.4,88.28,-2.9000000000000004,987,0,161.09,0,0.4,277
2020,1,1,0,30,-4.6000000000000005,0.11,5.2,88.94,-3,987,0,159.68,4,0.4,275
2020,1,1,1,0,-4.7,0.11,5,88.51,-3.1,987,0,156.62,4,0.4,273
2020,1,1,1,30,-4.7,0.11,4.9,88.51,-3.1,987,0,152.47,4,0.4,270
2020,1,1,2,0,-4.800000000000001,0.11,4.800000000000001,87.92,-3.1,987,0,147.67000000000002,4,0.4,267
2020,1,1,2,30,-4.800000000000001,0.11,4.800000000000001,88.58,-3.2,987,0,142.49,4,0.4,264
2020,1,1,3,0,-4.800000000000001,0.11,4.800000000000001,88.79,-3.2,987,0,137.08,4,0.4,262
2020,1,1,3,30,-4.800000000000001,0.11,4.9,89.45,-3.3000000000000003,987,0,131.56,4,0.4,260
2020,1,1,4,0,-4.7,0.11,4.9,90.77,-3.4000000000000004,987,0,125.99000000000001,4,0.4,258
2020,1,1,4,30,-4.7,0.11,4.800000000000001,91.45,-3.5,987,0,120.41,4,0.4,256
2020,1,1,5,0,-4.6000000000000005,0.11,4.800000000000001,91.99,-3.5,987,0,114.87,4,0.4,253
2020,1,1,5,30,-4.6000000000000005,0.11,4.800000000000001,92.68,-3.6,987,0,109.41,4,0.4,250
2020,1,1,6,0,-4.7,0.11,4.800000000000001,92.17,-3.6,987,0,104.05,4,0.4,246
2020,1,1,6,30,-4.7,0.11,4.9,92.17,-3.6,987,0,98.83,4,0.4,241
2020,1,1,7,0,-4.6000000000000005,0.11,5,92.2,-3.5,987,0,93.8,4,0.4,236
2020,1,1,7,30,-4.6000000000000005,0.11,5.300000000000001,89.5,-3.1,987,11,88.61,4,0.4,230
2020,1,1,8,0,-4,0.11,5.6000000000000005,90.48,-2.7,987,60,84.27,4,0.4,224
2020,1,1,8,30,-4,0.11,5.800000000000001,86.55,-2.1,987,146,80.10000000000001,0,0.4,218
2020,1,1,9,0,-3.5,0.11,6.1000000000000005,85.48,-1.4000000000000001,987,208,76.28,0,0.4,213
2020,1,1,9,30,-3.5,0.11,6.4,81.21000000000001,-0.7000000000000001,987,208,72.89,4,0.4,209
2020,1,1,10,0,-3.1,0.11,6.7,79.8,0,986,254,70.01,2,0.30000000000000004,205
2020,1,1,10,30,-3.1,0.11,7,75.32000000000001,0.8,986,291,67.71000000000001,2,0.4,205
2020,1,1,11,0,-2.7,0.11,7.300000000000001,72.7,1.7000000000000002,985,357,66.06,2,0.4,206
2020,1,1,11,30,-2.7,0.11,7.4,69.09,2.4000000000000004,984,453,65.1,0,0.4,206
2020,1,1,12,0,-2.1,0.11,7.6000000000000005,68.2,3.2,984,458,64.88,0,0.4,206
2020,1,1,12,30,-2.1,0.11,7.5,65.77,3.7,983,446,65.4,0,0.4,205
